ts,symbol,session,price,ret,tick_count,trv,imb,spread,dayrise,status,detail
1772083646.000,066570,MID,146000.0000,0.000,24,25705950,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083647.000,042520,MID,51500.0000,0.000,3,2672800,0.167,0.388,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083647.000,377300,MID,68900.0000,0.000,14,9926300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083648.000,039030,MID,417000.0000,0.120,18,40423000,0.081,0.120,0.000,NO_BUY,reject=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00 | all=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00; ret10 cur=0.12 thr=0.24 margin=-0.12
1772083649.000,035420,MID,260000.0000,-0.192,29,73089750,0.478,0.192,0.000,NO_BUY,reject=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00 | all=ret cur=-0.19 thr=0.18 margin=-0.37 relax=0.00; ret10 cur=-0.19 thr=0.24 margin=-0.43; ret10_non_positive cur=-0.19
1772083651.000,058470,MID,106100.0000,0.000,2,1379300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083652.000,122630,MID,110985.0000,-0.050,89,1475707472,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.18 margin=-0.23 relax=0.00 | all=ret cur=-0.05 thr=0.18 margin=-0.23 relax=0.00; ret10 cur=-0.05 thr=0.24 margin=-0.29; ret10_non_positive cur=-0.05
1772083652.000,064760,MID,235500.0000,0.213,2,705500,0.460,0.213,0.000,NO_BUY,reject=ticks cur=2 thr=5 margin=-3 | all=ticks cur=2 thr=5 margin=-3; ret10 cur=0.21 thr=0.24 margin=-0.03
1772083653.000,229200,MID,20985.0000,-0.024,54,60712758,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00 | all=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00; ret10 cur=-0.02 thr=0.24 margin=-0.26; ret10_non_positive cur=-0.02
1772083655.000,336260,MID,39600.0000,0.126,2,20765000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.13 thr=0.18 margin=-0.05 relax=0.00 | all=ret cur=0.13 thr=0.18 margin=-0.05 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.13 thr=0.24 margin=-0.11
1772083655.000,002020,MID,71200.0000,0.141,6,1352500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00 | all=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00; ret10 cur=0.14 thr=0.24 margin=-0.10
1772083655.000,064400,MID,73800.0000,0.136,17,17144500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00 | all=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00; ret10 cur=0.14 thr=0.24 margin=-0.10
1772083655.000,102940,MID,65500.0000,0.000,2,6232000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083656.000,103590,MID,88100.0000,0.114,9,74367900,0.732,0.114,0.000,NO_BUY,reject=ret cur=0.11 thr=0.18 margin=-0.07 relax=0.00 | all=ret cur=0.11 thr=0.18 margin=-0.07 relax=0.00; ret10 cur=0.11 thr=0.24 margin=-0.13
1772083658.000,086520,MID,185000.0000,0.000,24,121638950,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083658.000,233740,MID,20330.0000,0.000,55,546026968,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083659.000,396500,MID,34705.0000,0.000,53,145887239,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083663.000,005930,MID,216000.0000,0.000,159,738975750,0.442,0.231,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083663.000,036810,MID,43150.0000,0.000,81,198041450,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083665.000,035720,MID,61400.0000,-0.163,37,41012700,0.178,0.163,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00 | all=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00; ret10 cur=-0.16 thr=0.24 margin=-0.40; ret10_non_positive cur=-0.16
1772083665.000,005830,MID,208500.0000,-0.240,15,27308000,0.092,0.240,0.000,NO_BUY,reject=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00 | all=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00; ret10 cur=-0.24 thr=0.24 margin=-0.48; ret10_non_positive cur=-0.24
1772083666.000,187660,MID,18060.0000,0.389,55,184125420,0.500,0.000,0.000,NO_BUY,pullback_wait cur=18060.00 peak=18160.00 pb_thr=18123.68 reb_thr=18150.92 pulled=1
1772083666.000,066570,MID,146000.0000,0.000,23,17091200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083667.000,310210,MID,314500.0000,-0.316,5,5676000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.32 thr=0.18 margin=-0.50 relax=0.00 | all=ret cur=-0.32 thr=0.18 margin=-0.50 relax=0.00; ret10 cur=-0.32 thr=0.24 margin=-0.56; ret10_non_positive cur=-0.32
1772083668.000,377300,MID,68900.0000,0.291,12,4344100,0.500,0.000,0.000,NO_BUY,confirm_wait 0.1s
1772083668.000,039030,MID,417500.0000,0.000,5,32109000,0.074,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083669.000,035420,MID,260500.0000,0.000,39,20031500,0.478,0.192,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083670.000,042520,MID,51600.0000,0.194,2,1809400,0.168,0.194,0.000,NO_BUY,reject=ticks cur=2 thr=5 margin=-3 | all=ticks cur=2 thr=5 margin=-3; ret10 cur=0.19 thr=0.24 margin=-0.05
1772083671.000,058470,MID,106100.0000,0.000,8,8280900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083672.000,122630,MID,111110.0000,0.036,95,477944155,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.04 thr=0.18 margin=-0.14 relax=0.00 | all=ret cur=0.04 thr=0.18 margin=-0.14 relax=0.00; ret10 cur=0.04 thr=0.24 margin=-0.20
1772083673.000,229200,MID,20995.0000,0.000,705,752194201,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083674.000,294570,MID,33700.0000,0.000,2,67500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083674.000,009900,MID,11390.0000,0.000,2,113900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083674.000,115180,MID,33900.0000,0.000,2,305100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083675.000,336260,MID,39600.0000,0.000,9,5540500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083675.000,064400,MID,73900.0000,-0.135,11,18845300,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00 | all=ret cur=-0.14 thr=0.18 margin=-0.32 relax=0.00; ret10 cur=-0.14 thr=0.24 margin=-0.38; ret10_non_positive cur=-0.14
1772083675.000,064760,MID,235500.0000,0.000,4,4484500,0.462,0.425,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083677.000,103590,MID,88100.0000,-0.114,12,46599900,0.750,0.114,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00 | all=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00; ret10 cur=-0.11 thr=0.24 margin=-0.35; ret10_non_positive cur=-0.11
1772083678.000,233740,MID,20330.0000,-0.025,30,157928800,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00 | all=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00; ret10 cur=-0.02 thr=0.24 margin=-0.26; ret10_non_positive cur=-0.02
1772083678.000,086520,MID,185000.0000,0.000,41,104769500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083679.000,396500,MID,34715.0000,-0.029,66,221173090,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.03 thr=0.18 margin=-0.21 relax=0.00 | all=ret cur=-0.03 thr=0.18 margin=-0.21 relax=0.00; ret10 cur=-0.03 thr=0.24 margin=-0.27; ret10_non_positive cur=-0.03
1772083680.000,002020,MID,71200.0000,0.140,2,142500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00 | all=ret cur=0.14 thr=0.18 margin=-0.04 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.14 thr=0.24 margin=-0.10
1772083683.000,005930,MID,216000.0000,0.231,142,1345403500,0.434,0.231,0.000,NO_BUY,reject=ret10 cur=0.23 thr=0.24 margin=-0.01 | all=ret10 cur=0.23 thr=0.24 margin=-0.01
1772083683.000,036810,MID,43600.0000,0.347,193,561470650,0.500,0.000,0.000,NO_BUY,reject=orderbook_stale age=362.00s max=1.00s | all=orderbook_stale age=362.00s max=1.00s
1772083685.000,035720,MID,61500.0000,0.000,31,28093100,0.179,0.163,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083686.000,066570,MID,146000.0000,0.000,28,105725300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083686.000,187660,MID,18140.0000,0.221,82,153802730,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.22 thr=0.24 margin=-0.02 | all=ret10 cur=0.22 thr=0.24 margin=-0.02
1772083686.000,005830,MID,208500.0000,-0.240,10,15418500,0.090,0.240,0.000,NO_BUY,reject=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00 | all=ret cur=-0.24 thr=0.18 margin=-0.42 relax=0.00; ret10 cur=-0.24 thr=0.24 margin=-0.48; ret10_non_positive cur=-0.24
1772083687.000,310210,MID,316500.0000,-0.158,5,4743000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00 | all=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00; ret10 cur=-0.16 thr=0.24 margin=-0.40; ret10_non_positive cur=-0.16
1772083688.000,039030,MID,417000.0000,0.000,3,11677500,0.080,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083688.000,377300,MID,68900.0000,0.000,18,13570600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083689.000,035420,MID,260000.0000,0.192,25,22371000,0.476,0.192,0.000,NO_BUY,reject=ret10 cur=0.19 thr=0.24 margin=-0.05 | all=ret10 cur=0.19 thr=0.24 margin=-0.05
1772083692.000,122630,MID,111050.0000,0.009,45,700377645,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00 | all=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00; ret10 cur=0.01 thr=0.24 margin=-0.23
1772083693.000,229200,MID,20995.0000,-0.024,83,149382780,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00 | all=ret cur=-0.02 thr=0.18 margin=-0.20 relax=0.00; ret10 cur=-0.02 thr=0.24 margin=-0.26; ret10_non_positive cur=-0.02
1772083695.000,064400,MID,74000.0000,0.000,12,20988000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083695.000,064760,MID,235000.0000,0.000,4,7536000,0.491,0.213,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083695.000,042520,MID,51500.0000,0.000,3,4274500,0.208,0.194,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083697.000,103590,MID,88000.0000,-0.227,11,13125000,0.783,0.341,0.000,NO_BUY,reject=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00 | all=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00; ret10 cur=-0.23 thr=0.24 margin=-0.47; ret10_non_positive cur=-0.23
1772083697.000,009900,MID,11460.0000,0.087,12,18921390,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.09 thr=0.18 margin=-0.09 relax=0.00 | all=ret cur=0.09 thr=0.18 margin=-0.09 relax=0.00; ret10 cur=0.09 thr=0.24 margin=-0.15
1772083697.000,115180,MID,33800.0000,-0.295,2,101500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.29 thr=0.18 margin=-0.47 relax=0.00 | all=ret cur=-0.29 thr=0.18 margin=-0.47 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=-0.29 thr=0.24 margin=-0.53; ret10_non_positive cur=-0.29
1772083698.000,233740,MID,20330.0000,-0.015,49,467340692,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00 | all=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00; ret10 cur=-0.01 thr=0.24 margin=-0.25; ret10_non_positive cur=-0.01
1772083698.000,086520,MID,185100.0000,0.000,25,86225800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083699.000,336260,MID,39650.0000,0.000,3,23997600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=3 thr=5 margin=-2; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083699.000,396500,MID,34710.0000,0.009,72,267918685,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00 | all=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00; ret10 cur=0.01 thr=0.24 margin=-0.23
1772083703.000,005930,MID,216000.0000,0.000,135,1376682250,0.435,0.231,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083703.000,036810,MID,43250.0000,-0.231,78,151225950,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00 | all=ret cur=-0.23 thr=0.18 margin=-0.41 relax=0.00; ret10 cur=-0.23 thr=0.24 margin=-0.47; ret10_non_positive cur=-0.23
1772083703.000,002020,MID,71200.0000,0.000,4,499000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083705.000,035720,MID,61400.0000,0.000,38,97226300,0.180,0.163,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083706.000,066570,MID,146000.0000,0.000,63,1021285200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083706.000,187660,MID,18250.0000,0.000,176,435023495,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083708.000,377300,MID,68800.0000,0.145,20,70384600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00 | all=ret cur=0.15 thr=0.18 margin=-0.03 relax=0.00; ret10 cur=0.15 thr=0.24 margin=-0.09
1772083708.000,310210,MID,315500.0000,-0.158,5,6309500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00 | all=ret cur=-0.16 thr=0.18 margin=-0.34 relax=0.00; ret10 cur=-0.16 thr=0.24 margin=-0.40; ret10_non_positive cur=-0.16
1772083708.000,005830,MID,208000.0000,0.000,4,1875000,0.095,0.240,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=4 thr=5 margin=-1; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083709.000,035420,MID,260500.0000,0.000,19,24180750,0.478,0.192,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083710.000,039030,MID,417000.0000,0.000,6,8346000,0.078,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083712.000,122630,MID,111075.0000,0.036,53,240009105,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.04 thr=0.18 margin=-0.14 relax=0.00 | all=ret cur=0.04 thr=0.18 margin=-0.14 relax=0.00; ret10 cur=0.04 thr=0.24 margin=-0.20
1772083713.000,229200,MID,21000.0000,0.000,65,237179155,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083714.000,294570,MID,33700.0000,0.000,2,1752400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083716.000,064760,MID,236000.0000,-0.212,8,6136000,0.394,0.212,0.000,NO_BUY,reject=ret cur=-0.21 thr=0.18 margin=-0.39 relax=0.00 | all=ret cur=-0.21 thr=0.18 margin=-0.39 relax=0.00; ret10 cur=-0.21 thr=0.24 margin=-0.45; ret10_non_positive cur=-0.21
1772083716.000,064400,MID,73900.0000,0.000,5,8055600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083716.000,042520,MID,51400.0000,0.000,5,3193000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
1772083717.000,009900,MID,11490.0000,0.174,24,12709800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00 | all=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00; ret10 cur=0.17 thr=0.24 margin=-0.07
1772083718.000,086520,MID,185200.0000,-0.054,26,23510250,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.18 margin=-0.23 relax=0.00 | all=ret cur=-0.05 thr=0.18 margin=-0.23 relax=0.00; ret10 cur=-0.05 thr=0.24 margin=-0.29; ret10_non_positive cur=-0.05
1772083719.000,396500,MID,34715.0000,0.014,46,71616285,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00 | all=ret cur=0.01 thr=0.18 margin=-0.17 relax=0.00; ret10 cur=0.01 thr=0.24 margin=-0.23
1772083719.000,233740,MID,20332.0000,-0.010,59,201441305,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00 | all=ret cur=-0.01 thr=0.18 margin=-0.19 relax=0.00; ret10 cur=-0.01 thr=0.24 margin=-0.25; ret10_non_positive cur=-0.01
1772083719.000,103590,MID,88000.0000,-0.113,5,2556100,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00 | all=ret cur=-0.11 thr=0.18 margin=-0.29 relax=0.00; ret10 cur=-0.11 thr=0.24 margin=-0.35; ret10_non_positive cur=-0.11
1772083723.000,005930,MID,216500.0000,0.116,145,567278500,0.438,0.231,0.000,NO_BUY,reject=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00 | all=ret cur=0.12 thr=0.18 margin=-0.06 relax=0.00; ret10 cur=0.12 thr=0.24 margin=-0.12
1772083723.000,124500,MID,60700.0000,0.165,2,36813900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00 | all=ret cur=0.17 thr=0.18 margin=-0.01 relax=0.00; ticks cur=2 thr=5 margin=-3; ret10 cur=0.17 thr=0.24 margin=-0.07
1772083723.000,036810,MID,43100.0000,-0.346,93,174403950,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.35 thr=0.18 margin=-0.53 relax=0.00 | all=ret cur=-0.35 thr=0.18 margin=-0.53 relax=0.00; ret10 cur=-0.35 thr=0.24 margin=-0.59; ret10_non_positive cur=-0.35
1772083723.000,002020,MID,71250.0000,0.000,15,7272600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00 | all=ret cur=0.00 thr=0.18 margin=-0.18 relax=0.00; ret10 cur=0.00 thr=0.24 margin=-0.24; ret10_non_positive cur=0.00
