date,sym,side,price,qty,value,cost
20210831,000880,BUY,34904.399999999994,215,7504445.999999999,1125.6668999999997
20210831,207940,BUY,1407821.8329999999,5,7039109.164999999,1055.8663747499997
20210831,016360,BUY,49598.34999999999,151,7489350.849999999,1123.4026274999997
20210831,005940,BUY,13289.749999999998,567,7535288.249999999,1130.2932374999998
20210831,229200,BUY,14867.469,506,7522939.313999999,1128.4408970999998
20210831,028260,BUY,133399.0,56,7470344.0,1120.5516
20210831,097950,BUY,454860.49999999994,16,7277767.999999999,1091.6651999999997
20210831,003550,BUY,95585.9,55,5257224.5,788.583675
20210930,017670,SELL,55733.297,141,7858394.876999999,19253.06744865
20210930,267250,SELL,64505.9,109,7031143.100000001,17226.300595
20210930,000880,SELL,34147.25,215,7341658.75,17987.0639375
20210930,028260,SELL,123129.5,56,6895252.0,16893.3674
20210930,097950,SELL,408271.5,16,6532344.0,16004.2428
20210930,003490,BUY,33801.1,223,7537645.3,1130.6467949999999
20210930,051600,BUY,38515.2,196,7548979.199999999,1132.3468799999998
20210930,375500,BUY,67304.309,112,7538082.607999999,1130.7123911999997
20210930,078930,BUY,44884.24999999999,168,7540553.999999999,1131.0830999999998
20210930,035250,BUY,28735.949999999997,188,5402358.6,810.3537899999999
20211029,000720,SELL,50149.1,141,7071023.1,17324.006595
20211029,207940,SELL,1263085.342,5,6315426.71,15472.7954395
20211029,005940,SELL,13110.55,567,7433681.85,18212.5205325
20211029,229200,SELL,14095.586,506,7132366.516,17474.2979642
20211029,003550,SELL,90926.4,55,5000952.0,12252.3324
20211029,051600,SELL,41724.45,196,8177992.199999999,20036.080889999997
20211029,375500,SELL,67401.188,112,7548933.056,18494.8859872
20211029,078930,SELL,42123.25,168,7076706.0,17337.9297
20211029,005830,BUY,59377.59999999999,126,7481577.599999999,1122.2366399999996
20211029,316140,BUY,13289.749999999998,565,7508708.749999999,1126.3063124999996
20211029,001450,BUY,26328.749999999996,285,7503693.749999999,1125.5540624999999
20211029,010130,BUY,538611.0,13,7001943.0,1050.29145
20211029,029780,BUY,34352.74999999999,218,7488899.499999998,1123.3349249999997
20211029,114800,BUY,4137.375,1816,7513473.0,1127.0209499999999
20211029,271560,BUY,118353.99999999999,63,7456301.999999999,1118.4452999999999
20211029,105560,BUY,56769.799999999996,64,3633267.1999999997,544.9900799999999
20211130,030200,SELL,30209.1,265,8005411.5,19613.258175
20211130,032640,SELL,13509.35,524,7078899.4,17343.30353
20211130,000810,SELL,201394.0,35,7048790.0,17269.535499999998
20211130,139130,SELL,8923.15,839,7486522.85,18341.980982499997
20211130,003490,SELL,26420.5,223,5891771.5,14434.840175
20211130,035250,SELL,21934.0,188,4123592.0,10102.8004
20211130,005830,SELL,53638.6,126,6758463.6,16558.235819999998
20211130,271560,SELL,96808.7,63,6098948.1,14942.422845
20211130,105560,SELL,52641.6,64,3369062.4,8254.202879999999
20211130,379800,BUY,11885.55,583,6929275.649999999,1039.3913475
20211130,033780,BUY,82145.7,84,6900238.8,1035.0358199999998
20211130,006400,BUY,675594.722,10,6755947.22,1013.3920829999998
20211130,229200,BUY,14273.693,486,6937014.7979999995,1040.5522196999998
20211130,005940,BUY,12387.05,560,6936748.0,1040.5122
20211130,252710,BUY,2582.725,2686,6937199.35,1040.5799025
20211130,252670,BUY,2472.3949999999995,2805,6935067.974999999,1040.2601962499998
20211130,012750,BUY,73720.49999999999,94,6929726.999999999,1039.4590499999997
20211130,004370,BUY,274320.49999999994,1,274320.49999999994,41.148074999999984
20211230,001450,SELL,22881.15,285,6521127.75,15976.7629875
20211230,010130,SELL,509467.0,13,6623071.0,16226.523949999999
20211230,029780,SELL,31405.5,218,6846399.0,16773.67755
20211230,006400,SELL,639342.202,10,6393422.0200000005,15663.883949000001
